Video ID,Title,Channel,Upload Date,Views,Likes,Comments,Duration (min),Has Subtitles?,Subtitle Languages,Highest Quality,URL
ATK6fm3cYfI,Text Representation Using TF-IDF: NLP Tutorial For Beginners - S2 E6,codebasics,20220817,86790,1770,39,36.3,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=ATK6fm3cYfI
vUPAOU2NPls,Stop Words: NLP Tutorial For Beginners - S2 E4,codebasics,20220804,38675,901,23,18.7,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=vUPAOU2NPls
jfpdr9j94_k,Study plan to crack FAANG job interviews | MAANG interview preparation guide,codebasics,20220806,305037,9874,177,19.48,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=jfpdr9j94_k
6jfARpCukyo,Pandas Memory Optimization Tips,codebasics,20220801,6585,269,11,3.92,Yes,en,3840x2160,https://www.youtube.com/watch?v=6jfARpCukyo
Yt1Sw6yWjlw,Text Representation Using Bag Of Words (BOW): NLP Tutorial For Beginners - S2 E3,codebasics,20220725,66806,1402,48,33.95,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=Yt1Sw6yWjlw
WROHCDfiBp0,The Learning Resource That Helped People Crack Job Interviews at Meta and Walmart,codebasics,20220721,8342,216,14,5.03,Yes,en,1920x1080,https://www.youtube.com/watch?v=WROHCDfiBp0
hzzvCrg4nr0,What Learners Think About Codebasics Data Analytics Course?,codebasics,20220715,9651,224,65,4.17,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=hzzvCrg4nr0
hsJidtpHHyo,What are the features in machine learning?,codebasics,20220707,16752,379,22,6.93,Yes,en,3840x2160,https://www.youtube.com/watch?v=hsJidtpHHyo
2d8iP2_cS-U,Text Representation: Label & One Hot Encoding: NLP Tutorial For Beginners - S2 E2,codebasics,20220714,45950,1434,36,14.93,Yes,en,3840x2160,https://www.youtube.com/watch?v=2d8iP2_cS-U
HuZiJ44_71M,How to Design an Effective Data Visualization Dashboard?,codebasics,20220709,71589,1075,18,10.12,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=HuZiJ44_71M
ttYc9I2YrFY,Deepnote = Jupyter notebook for collaboration 🤝 | Deepnote Tutorial,codebasics,20220629,11585,222,14,8.75,Yes,live_chat,3840x2160,https://www.youtube.com/watch?v=ttYc9I2YrFY
yFNMgIUiXuM,Python Course is LIVE now 🔥🔥🔥,codebasics,20220621,37258,686,112,10.02,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=yFNMgIUiXuM
_3ahmI5vpKY,Text Representation Basics: NLP Tutorial For Beginners - Season 2 Episode 1,codebasics,20220701,45183,1340,31,12.42,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=_3ahmI5vpKY
cElCnuA40os,Data Analytics In Power BI Tutorials For Beginners: The Course is now LIVE 🚀,codebasics,20220526,94557,1379,168,12.83,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=cElCnuA40os
2XUhKpH0p4M,Named Entity Recognition (NER): NLP Tutorial For Beginners - S1 E12,codebasics,20220603,146809,2929,74,22.57,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=2XUhKpH0p4M
buQSI8NLOMw,Data Analyst & Software Engineer Resume Tips and Templates,codebasics,20220611,82072,1970,58,24.02,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=buQSI8NLOMw
gdHWoQWZGkk,Part Of Speech POS Tagging: NLP Tutorial For Beginners - S1 E11,codebasics,20220514,67116,1448,49,25.8,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=gdHWoQWZGkk
52rAq9Zmyiw,"Preparing Kids For Data Science, AI Career | Don't Spoil Their Childhood!",codebasics,20220429,88018,2005,218,11.03,Yes,live_chat,1920x1080,https://www.youtube.com/watch?v=52rAq9Zmyiw
HHAilAC3cXw,Stemming and Lemmatization: NLP Tutorial For Beginners - S1 E10,codebasics,20220507,82888,2389,44,16.77,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=HHAilAC3cXw
hKK59rfpXL0,Language Processing Pipeline in Spacy: NLP Tutorial For Beginners - S1 E9,codebasics,20220426,63102,2020,54,18.82,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=hKK59rfpXL0
_lR3RjvYvF4,Tokenization in Spacy: NLP Tutorial For Beginners - S1 E8,codebasics,20220420,96646,3234,78,35.75,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=_lR3RjvYvF4
kmtbfkGlqvI,From an Intern to a CEO in 4 years,codebasics,20220422,11519,298,25,19.68,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=kmtbfkGlqvI
wHF99-BYvgU,The New Beginning,codebasics,20220415,35273,2166,286,13.75,Yes,live_chat,3840x2160,https://www.youtube.com/watch?v=wHF99-BYvgU
UnVyNh6P6FQ,The END of the Journey,codebasics,20220409,66834,3829,577,10.47,Yes,live_chat,3840x2160,https://www.youtube.com/watch?v=UnVyNh6P6FQ
Eb-YWlxHiQM,USA vs Canada For Masters Studies,codebasics,20220406,78088,1819,174,8.0,Yes,"brx, live_chat",3840x2160,https://www.youtube.com/watch?v=Eb-YWlxHiQM
h2kBNEShsiE,Spacy vs NLTK: NLP Tutorial For Beginners In Python - S1 E7,codebasics,20220401,127013,3913,82,15.0,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=h2kBNEShsiE
S3EId9uatxI,NLP Pipeline: NLP Tutorial For Beginners In Python - S1 E6,codebasics,20220326,100872,2684,65,26.02,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=S3EId9uatxI
1KaQImCTG6A,How can you find the best career for yourself? Finding your IKIGAI,codebasics,20220328,23178,838,81,17.72,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=1KaQImCTG6A
tB2dp6OKoz8,NVIDIA GTC & A Giveaway!,codebasics,20220319,5978,214,44,6.3,Yes,live_chat,3840x2160,https://www.youtube.com/watch?v=tB2dp6OKoz8
4Y2cm77SUxw,My YouTube Setup Upgrades,codebasics,20220317,3800,117,17,0.98,No,,1920x1080,https://www.youtube.com/watch?v=4Y2cm77SUxw
HLU4oDOinzo,What is Metaverse? Metaverse Career Opportunities,codebasics,20220226,35957,1042,57,11.28,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=HLU4oDOinzo
Zcdy1BpozW0,How to build domain knowledge,codebasics,20220304,62510,2039,101,9.78,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=Zcdy1BpozW0
VohANmgEx7Y,Upcoming in-person meetup,codebasics,20220222,7319,174,20,3.22,No,,3840x2160,https://www.youtube.com/watch?v=VohANmgEx7Y
nknYY32RGXQ,Three Category Of Techniques for NLP : NLP Tutorial For Beginners In Python - S1 E4,codebasics,20220206,125868,2844,51,12.57,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=nknYY32RGXQ
mdQRqba2AwQ,Business Degree To Data Science At Amazon & Google | Sundas' Inspirational Story @SundasKhalid,codebasics,20220212,83296,1784,73,37.03,Yes,live_chat,1920x1080,https://www.youtube.com/watch?v=mdQRqba2AwQ
In7jB8TUGPA,NLP Tasks: NLP Tutorial For Beginners In Python - S1 E5,codebasics,20220219,100549,2047,70,22.63,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=In7jB8TUGPA
lK9gx4q_vfI,Regex For NLP: NLP Tutorial For Beginners In Python - S1 E3,codebasics,20220129,249790,5407,138,44.43,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=lK9gx4q_vfI
3y2-IaBeIs0,Why NLP is booming right now? | NLP Tutorial For Beginners In Python - S1 E2,codebasics,20220127,179245,3879,78,7.13,Yes,en,3840x2160,https://www.youtube.com/watch?v=3y2-IaBeIs0
R-AG4-qZs1A,Introduction | NLP Tutorial For Beginners In Python  -  Season 1 Episode 1,codebasics,20220122,527192,8493,170,10.12,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=R-AG4-qZs1A
Yt3PQU_qEtc,Data Engineering Interview Tips By Airbnb Data Engineer | Part 2,codebasics,20220115,28173,735,28,18.95,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=Yt3PQU_qEtc
NWVindWhIX8,Data Engineering Career Tips By Airbnb Data Engineer | Part 1,codebasics,20220109,87185,2386,64,31.08,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=NWVindWhIX8
m7KWxX23zCU,Simple explanation of Modified Z Score | Modified Z Score to detect outliers with python code,codebasics,20211225,42512,1012,55,25.53,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=m7KWxX23zCU
3lT8BHmEOfk,Single tip to make fast progress in your job | Skyrocket your career with this single tip,codebasics,20211216,14462,589,36,6.7,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=3lT8BHmEOfk
GRzb3x7I6B8,Step by step process of thinking like a data analyst | How a data analyst thinks,codebasics,20211204,48701,1837,106,42.72,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=GRzb3x7I6B8
yXEZr2fg3TY,Masters in Physics to Data Scientist Career Transition Story,codebasics,20211221,47615,1548,123,24.62,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=yXEZr2fg3TY
IiMlBs-yePg,5x your productivity with this single app: Notion | How I use notion to manage my youtube channel,codebasics,20211210,13637,267,31,20.83,Yes,live_chat,3840x2160,https://www.youtube.com/watch?v=IiMlBs-yePg
sHw5hLYFaIw,Regular Expression Tutorial Python | Python Regex Tutorial,codebasics,20211201,178562,4418,138,25.48,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=sHw5hLYFaIw
957fQCm5aDo,Data Science Projects For Resume | Machine Learning Projects With Source Code,codebasics,20211113,684131,19790,215,14.1,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=957fQCm5aDo
6FVcIa4MXXE,Common mistakes junior programmers make | Programming tips,codebasics,20211127,18680,604,47,13.6,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=6FVcIa4MXXE
J4uXuHqxVdg,Statistics Books For Data Science and Machine Learning,codebasics,20211110,65170,1422,68,4.28,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=J4uXuHqxVdg
eD3Zsb6w7K4,Free datasets for machine learning and data science projects,codebasics,20211107,25932,795,34,3.73,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=eD3Zsb6w7K4
XXv4lMQP6uw,Data Engineer At Grubhub After 6 Years Of Career Break,codebasics,20211102,22343,562,65,22.03,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=XXv4lMQP6uw
jZRi3i9I644,"He won $21,000 in a Live Hacking Event | Bug Bounty",codebasics,20211028,29765,1009,49,27.77,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=jZRi3i9I644
RtrBtAKwcxQ,Machine Learning Tutorial Python - 21: Ensemble Learning - Bagging,codebasics,20211022,124381,2756,113,23.62,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=RtrBtAKwcxQ
f_xzBcBBcTs,Interview Tips With @gkcs​,codebasics,20211024,9358,261,14,38.45,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=f_xzBcBBcTs
B01qMFMAgUQ,Machine Learning Tutorial Python - 20: Bias vs Variance In Machine Learning,codebasics,20211019,107665,2861,77,10.83,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=B01qMFMAgUQ
bswlUucUuMk,NVIDIA GTC 21 & a Giveaway !,codebasics,20211012,6856,265,216,2.58,No,,1920x1080,https://www.youtube.com/watch?v=bswlUucUuMk
Ll1BLZBSLQ8,Lawyer to a Software Engineer At Google,codebasics,20211016,18699,654,74,48.67,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=Ll1BLZBSLQ8
8klqIM9UvAc,Machine Learning Tutorial Python - 19: Principal Component Analysis (PCA) with Python Code,codebasics,20211009,254220,4714,181,24.15,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=8klqIM9UvAc
Avgl_ZwKVV8,How do I transition from software development to data science?,codebasics,20211004,23757,621,62,23.17,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=Avgl_ZwKVV8
fb8BSFr0isg,"What is Hypothesis Testing ? Math, Statistics for data science, machine learning",codebasics,20211002,202059,4608,159,13.92,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=fb8BSFr0isg
unTRt_gK7Jk,Career Gap and Now a Machine Learning Engineer At Sony,codebasics,20210918,14691,366,58,31.18,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=unTRt_gK7Jk
mSf0j8qkkFI,Deep learning project end to end | Potato Disease Classification - 8 : Mobile App in React Native,codebasics,20210927,100812,1072,84,11.9,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=mSf0j8qkkFI
DQFerxe6o5g,Deep learning project end to end | Potato Disease Classification - 6 : ImageDataGenerator API,codebasics,20210911,65988,527,26,18.35,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=DQFerxe6o5g
XH945kBzbdA,How do I transition from software testing to data science?,codebasics,20210925,42636,979,80,18.0,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=XH945kBzbdA
eiIhTbFP0ls,Simple explanation of A/B Testing,codebasics,20210915,180037,3386,86,5.82,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=eiIhTbFP0ls
ra4j7yDlakQ,Deep learning project end to end | Potato Disease Classification - 7 : Model Deployment To GCP,codebasics,20210912,74315,550,91,27.65,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=ra4j7yDlakQ
CQveSaMyEwM,Machine Learning Tutorial Python - 18: K nearest neighbors classification with python code,codebasics,20211006,246474,3736,108,15.7,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=CQveSaMyEwM
wqxQDCXLRnY,How to code faster - 7 tips to improve code development speed,codebasics,20210904,10064,412,25,13.58,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=wqxQDCXLRnY
vMtIlFmZKxQ,"Salary Negotiation Tips levels.fyi founder (Ex Linkedin, Amazon Engineer)",codebasics,20210829,15900,302,14,28.22,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=vMtIlFmZKxQ
hOCDJyZ6quA,"Text Classification Using BERT & Tensorflow | Deep Learning Tutorial 47 (Tensorflow, Keras & Python)",codebasics,20210828,188745,3033,162,29.23,Yes,en,1920x1080,https://www.youtube.com/watch?v=hOCDJyZ6quA
JLJwOP1Djdw,"Resume tips from levels.fyi founder (Ex Linkedin, Amazon Engineer) | Part 1",codebasics,20210828,8586,212,14,20.17,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=JLJwOP1Djdw
bns5ELvbzVk,"Deep learning project end to end | Potato Disease Classification - 2 :Data collection, preprocessing",codebasics,20210823,330449,5374,224,32.05,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=bns5ELvbzVk
uldlsT98Bbs,Deep learning project end to end | Potato Disease Classification - 5 : Website (In React JS),codebasics,20210826,91620,900,175,20.5,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=uldlsT98Bbs
ZN6P_GEJ7lk,Deep learning project end to end | Potato Disease Classification - 3 : Model Building,codebasics,20210824,191032,2221,255,28.43,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=ZN6P_GEJ7lk
t6NI0u_lgNo,Deep learning project end to end | Potato Disease Classification - 4 : FastAPI/tf serving Backend,codebasics,20210825,167250,1230,194,36.72,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=t6NI0u_lgNo
lXZn3eDFDgE,"Importance of Data Structures, Algorithms and Competitive Coding In Data Science Career",codebasics,20210827,55097,1692,85,5.78,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=lXZn3eDFDgE
Wr1JjhTt1Xg,FastAPI Tutorial | FastAPI vs Flask,codebasics,20210818,190567,3507,89,16.22,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=Wr1JjhTt1Xg
dGtDTjYs3xc,Deep learning project end to end | Potato Disease Classification Using CNN - 1 : Problem Statement,codebasics,20210822,490180,7244,166,9.58,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=dGtDTjYs3xc
v1oHf1KV6kM,"Quantization in deep learning | Deep Learning Tutorial 49 (Tensorflow, Keras & Python)",codebasics,20210814,68446,2123,121,15.57,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=v1oHf1KV6kM
IMSnp4hTHYQ,Do you need a college degree for data science or coding career?,codebasics,20210811,20428,832,89,16.05,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=IMSnp4hTHYQ
rAIfuWRM96A,"He has worked for Facebook, Google, Microsoft AI Research Teams | Data Scientist",codebasics,20210807,13345,398,34,37.8,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=rAIfuWRM96A
P-5sMcpTE0g,"tf serving tutorial | tensorflow serving tutorial | Deep Learning Tutorial 48 (Tensorflow, Python)",codebasics,20210805,66664,1082,44,19.85,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=P-5sMcpTE0g
sJzuNAisXHA,What is Self Supervised Learning?,codebasics,20210804,34186,658,24,4.37,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=sJzuNAisXHA
t-kiCW0jdLg,How Kaggle Helped Him Become ML Engineer With Mechanical Engineer Degree,codebasics,20210731,141680,4182,162,23.07,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=t-kiCW0jdLg
QqeHli7YyOQ,3 ways you can switch to a data science career from non technical background,codebasics,20210727,44244,981,122,7.72,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=QqeHli7YyOQ
icGPvdH4PJo,250 to 650 People During Pandemic | Hypergrowth Story of Bacancy Technology,codebasics,20210720,5241,101,3,21.92,Yes,live_chat,1920x1080,https://www.youtube.com/watch?v=icGPvdH4PJo
7kLi8u2dJz0,"What is BERT? | Deep Learning Tutorial 46 (Tensorflow, Keras & Python)",codebasics,20210722,341688,9552,239,23.05,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=7kLi8u2dJz0
D9yyt6BfgAM,"Text Classification Using BERT & Tensorflow | Deep Learning Tutorial 47 (Tensorflow, Keras & Python)",codebasics,20210724,28355,631,86,18.73,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=D9yyt6BfgAM
dLExQ6yc7e4,Not getting interview calls? Try these 3 effective tips,codebasics,20210712,36952,1529,158,13.47,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=dLExQ6yc7e4
m_CooIRM3UI,"Cosine similarity, cosine distance explained | Math, Statistics for data science, machine learning",codebasics,20210715,84494,1885,65,12.47,Yes,en,1920x1080,https://www.youtube.com/watch?v=m_CooIRM3UI
o6nFv0UfEdI,"sin cos tan explained. Explanation using real life example | Math, Statistics for data science",codebasics,20210708,75717,1902,62,10.03,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=o6nFv0UfEdI
yKB6EUbGamo,He got 4 data analyst job offers | Mechanical engineer to data analyst,codebasics,20210705,88473,2171,115,30.35,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=yKB6EUbGamo
HCbZujfzDEc,How useful are certificates to get a data science job?,codebasics,20210630,63181,1576,214,4.23,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=HCbZujfzDEc
5c6Q97eOQ8o,How amazon uses data science? | Woman in data science | Career tips from Amazon Data Scientist,codebasics,20210612,62724,1572,119,54.05,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=5c6Q97eOQ8o
z_96KlOS92o,"He cracked FAANG (MAANG) interviews in 10 companies including Amazon, Facebook, UBER, Microsoft",codebasics,20210619,662447,14127,633,49.17,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=z_96KlOS92o
wUK_k1GHEtw,Practical AI: Is it all about building models | Conversation with head of machine learning @Vahan,codebasics,20210703,8646,283,37,52.07,Yes,live_chat,1920x1080,https://www.youtube.com/watch?v=wUK_k1GHEtw
VFEOskzhhbc,"Tensorflow Input Pipeline | tf Dataset | Deep Learning Tutorial 44 (Tensorflow, Keras & Python)",codebasics,20210610,122549,2526,86,33.32,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=VFEOskzhhbc
89amFKwlb0M,3 Most Important Skills to Become A Data Scientist,codebasics,20210606,177567,2069,160,6.88,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=89amFKwlb0M
95OyAjIZAbs,Distributed Training On NVIDIA DGX Station A100 | Deep Learning Tutorial 43 (Tensorflow & Python),codebasics,20210601,44779,816,53,14.27,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=95OyAjIZAbs
MLEKEplgCas,Optimize Tensorflow Pipeline Performance: prefetch & cache | Deep Learning Tutorial 45 (Tensorflow),codebasics,20210615,41667,1145,46,26.25,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=MLEKEplgCas
-LVdJuNzmU0,How I Learned Data Science | My Data Science Journey,codebasics,20210524,91435,3453,287,19.52,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=-LVdJuNzmU0
iIYYGeKD5mQ,GPU Burn Test | NVIDIA DGX Station A100 Thermal Benchmark,codebasics,20210519,9096,150,10,14.07,Yes,live_chat,1920x1080,https://www.youtube.com/watch?v=iIYYGeKD5mQ
Q2NtCcqmIww,Word2Vec Part 2 | Implement word2vec in gensim |  | Deep Learning Tutorial 42 with Python,codebasics,20210521,113632,2307,118,18.67,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=Q2NtCcqmIww
ABr9ZAkeiiU,How do I stay updated in Data Science?,codebasics,20210515,19899,567,42,6.02,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=ABr9ZAkeiiU
xtTX69JZ92w,"Log normal distribution | Math, Statistics for data science, machine learning",codebasics,20210514,137095,2884,97,6.73,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=xtTX69JZ92w
Yqj_w_wjZmY,Data Scientist & Software Engineer Salaries in 2021,codebasics,20210508,33796,565,48,11.12,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=Yqj_w_wjZmY
t4LOv9h-FJM,"Median, Mean, Mode, Percentile | Math, Statistics for data science, machine learning",codebasics,20210501,214723,4206,142,18.88,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=t4LOv9h-FJM
T4MLrtOKPjY,Complete Roadmap for Machine Learning | ML Roadmap for Beginners,codebasics,20210511,302901,10123,290,22.42,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=T4MLrtOKPjY
SPExESsO4ok,What is machine learning lifecycle? | What is Model Development Life Cycle (MDLC)? MDLC vs SDLC,codebasics,20210429,15267,392,21,12.63,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=SPExESsO4ok
okhrFgaUwio,"Normal Distribution and Z Score | Math, Statistics for data science, machine learning",codebasics,20210426,145080,3385,217,19.8,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=okhrFgaUwio
yCDevFTNbC0,"What is Standard Deviation and Mean Absolute Deviation | Math, Statistics for data science, ML",codebasics,20210423,174237,3823,174,8.27,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=yCDevFTNbC0
8ZI55Inh1_A,Introduction | Mathematics and statistics for data science and machine learning,codebasics,20210418,383576,6639,349,2.12,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=8ZI55Inh1_A
KzQQCtgzQbw,"What is logarithm? | Math, Statistics for data science, machine learning",codebasics,20210418,117550,3105,192,7.85,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=KzQQCtgzQbw
7sFRpbPKTG4,Business Analyst VS Data Analyst,codebasics,20210415,102750,2940,166,2.62,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=7sFRpbPKTG4
m684QWvVDTA,"PHD in machine learning or data science, is it worth?",codebasics,20210408,64680,1209,82,2.63,Yes,en,1920x1080,https://www.youtube.com/watch?v=m684QWvVDTA
5TRr2oWeSw0,FIRST LOOK: NVIDIA DGX Station A100 Unboxing,codebasics,20210412,70141,1133,116,5.32,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=5TRr2oWeSw0
x101rSKpESk,What is Edge AI? | What is edge computing?,codebasics,20210413,35915,802,29,2.87,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=x101rSKpESk
n9Jelsno0TA,He completed his data science masters in USA for FREE!,codebasics,20210401,37535,767,13,40.62,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=n9Jelsno0TA
FMs09SG4ePU,Why bitcoin price is going up? | Why crypto going up?,codebasics,20210409,4857,170,30,6.87,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=FMs09SG4ePU
hQwFeIupNP0,"What is Word2Vec? A Simple Explanation | Deep Learning Tutorial 41 (Tensorflow, Keras & Python)",codebasics,20210404,215398,5020,134,18.45,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=hQwFeIupNP0
QAsZgzLPaWU,How bitcoin miners collect their reward? | How miners send mining reward in their digital wallet?,codebasics,20210405,33264,725,140,9.15,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=QAsZgzLPaWU
dWwTWXVxnbw,Join with me to attend FREE AI Conference NVIDIA GTC: April 12 to 16,codebasics,20210327,4765,179,178,9.8,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=dWwTWXVxnbw
Fuw0wv3X-0o,"Word embedding using keras embedding layer | Deep Learning Tutorial 40 (Tensorflow, Keras & Python)",codebasics,20210324,86180,1778,64,21.57,Yes,en,3840x2160,https://www.youtube.com/watch?v=Fuw0wv3X-0o
qHlpvKjA-lk,What is Bitcoin | How does bitcoin work | Easy Explanation of Bitcoin | Explain Bitcoin as If I am 5,codebasics,20210320,32307,831,95,25.52,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=qHlpvKjA-lk
pXuTupqq0xg,How can you start learning data science from your school days?,codebasics,20210319,6819,198,56,6.33,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=pXuTupqq0xg
Ik2I2zc234s,Masters in data science or computer science with ML subjects? Which one is better?,codebasics,20210317,141134,1997,209,2.67,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=Ik2I2zc234s
qFNBaiepRXc,How do I manage time for youtube channel and 9 to 6 job?,codebasics,20210314,10566,565,84,13.33,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=qFNBaiepRXc
sZGuyTLjsco,"Converting words to numbers, Word Embeddings | Deep Learning Tutorial 39 (Tensorflow & Python)",codebasics,20210313,119368,2415,81,11.53,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=sZGuyTLjsco
cys2otlV3Ng,Masters in business analytics from Australia | Guidance and tips,codebasics,20210306,61009,1297,93,36.35,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=cys2otlV3Ng
-nL66ECoFI4,Should I join startup OR a big mnc company OR pursue masters abroad ?,codebasics,20210309,7538,389,53,10.22,Yes,en,3840x2160,https://www.youtube.com/watch?v=-nL66ECoFI4
HNE0qHJ9A9o,Python Pandas Tutorial 15. Handle Large Datasets In Pandas | Memory Optimization Tips For Pandas,codebasics,20210304,68636,1374,23,5.72,Yes,"en, live_chat",3840x2160,https://www.youtube.com/watch?v=HNE0qHJ9A9o
4BLxapDqrlA,Mechanical Engineer To Data Analyst,codebasics,20210311,51927,1095,72,23.97,Yes,"en, live_chat",1920x1080,https://www.youtube.com/watch?v=4BLxapDqrlA
